price,normalPrice,discount,discount_percentage,url,name
6.95,12.947,"6,00 €",-600%,https://jugamosotra.com/juegos/5547-don.html,Don
9.94,39.942099,"30,00 €",-3.000%,https://jugamosotra.com/juegos/5546-maharani.html,Maharani
9.94,22.9416,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5544-tales-games-baba-yaga.html,Tales & Games: Baba Yaga
19.94,45.9437,"26,00 €",-2.600%,https://jugamosotra.com/juegos/5543-onward-to-venus.html,Onward to Venus
9.95,29.9959,"20,05 €",-2.005%,https://jugamosotra.com/1-4-jugadores/5541-colonos-del-imperio-atlantes.html,Colonos del Imperio Atlantes
6.94,14.9435,"8,00 €",-800%,https://jugamosotra.com/1-4-jugadores/488-colonos-del-imperio-por-que-tanto-odio.html,Colonos del Imperio ¿Por qué tanto odio?
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/2-jugadores/5539-blue-moon-legends.html,Blue Moon Legends
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/2-5-jugadores/5527-altiplano.html,Altiplano
4.94,19.9408,"15,00 €",-1.500%,https://jugamosotra.com/juegos/5526-la-cima-yeti.html,Yeti + promo
0,0,,,https://jugamosotra.com/juegos/5524-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 4
9.95,24.9986,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5523-mafia-de-cuba.html,MAFIA DE CUBA
34.95,77.9482,"43,00 €",-4.300%,https://jugamosotra.com/2-4-jugadores/5522-burano.html,Burano
0,0,,,https://jugamosotra.com/juegos/5521-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 3
24.94,39.990499,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5520-barony.html,Barony
12.95,49.9488,"37,00 €",-3.700%,https://jugamosotra.com/2-4-jugadores/5519-coaster-park.html,Coaster Park
12.95,29.9475,"17,00 €",-1.700%,https://jugamosotra.com/juegos/5518-reconquista.html,Reconquista
99.99,279.7883,"179,80 €",-17.980%,https://jugamosotra.com/2-4-jugadores/5517-4-x-cry-havoc-castellano.html,4 x Cry Havoc (Castellano)
0,0,,,https://jugamosotra.com/juegos/5516-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 2
14.95,29.9475,"15,00 €",-1.500%,https://jugamosotra.com/3-8-jugadores/5515-noviembre-rojo-edicion-revisada.html,Noviembre Rojo Edición Revisada
7.94,19.9408,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5514-illusio.html,Illusio
7.94,19.9408,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5513-fairy-tale.html,Fairy Tale
24.94,64.9407,"40,00 €",-4.000%,https://jugamosotra.com/juegos/5512-moto-grand-prix.html,Moto Grand Prix
24.94,59.9434,"35,00 €",-3.500%,https://jugamosotra.com/juegos/5511-twilight-imperium-rex.html,Twilight Imperium Rex
14.94,39.942099,"25,00 €",-2.500%,https://jugamosotra.com/1-4-jugadores/5510-colonos-del-imperio.html,Colonos del Imperio
24.94,69.938,"45,00 €",-4.500%,https://jugamosotra.com/juegos/5509-the-world-of-smog-al-servicio-de-su-majestad.html,THE WORLD OF SMOG: AL SERVICIO DE SU MAJESTAD
0,0,,,https://jugamosotra.com/juegos/4535-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 1
19.95,24.9986,"5,05 €",-505%,https://jugamosotra.com/2-10-jugadores/5501-flick-em-up-dead-of-winter.html,Flick'em Up: Dead of Winter
24.95,49.9488,"25,00 €",-2.500%,https://jugamosotra.com/juegos/4665-juego-de-tronos-el-trono-de-hierro.html,Juego de Tronos: El Trono de Hierro
59.95,99.946,"40,00 €",-4.000%,https://jugamosotra.com/2-jugadores/989-star-wars-armada.html,Star Wars : Armada
35.95,60.0039,"24,05 €",-2.405%,https://jugamosotra.com/3-5-jugadores/2748-ponzi-scheme.html,Ponzi Scheme
12.95,60.0039,"47,05 €",-4.705%,https://jugamosotra.com/3-5-jugadores/5652-olympus.html,Olympus
17.95,54.9461,"37,00 €",-3.700%,https://jugamosotra.com/juegos/5651-el-favor-del-faraon.html,El Favor del Faraón
32.94,79.9447,"47,00 €",-4.700%,https://jugamosotra.com/3-5-jugadores/5650-immortals.html,Immortals
19.94,34.9932,"15,05 €",-1.505%,https://jugamosotra.com/2-6-jugadores/5649-alta-tension.html,Alta Tensión
19.94,39.990499,"20,05 €",-2.005%,https://jugamosotra.com/juegos/5648-tuki.html,Tuki
6.95,12.9954,"6,05 €",-605%,https://jugamosotra.com/juegos/5647-5211.html,5211
15.95,29.9959,"14,05 €",-1.405%,https://jugamosotra.com/juegos/5646-orbis.html,Orbis
19.94,39.990499,"20,05 €",-2.005%,https://jugamosotra.com/juegos/5645-nictofobia.html,Nictofobia
16.95,35.9491,"19,00 €",-1.900%,https://jugamosotra.com/1-4-jugadores/5644-solenia.html,Solenia
9.94,19.9408,"10,00 €",-1.000%,https://jugamosotra.com/inicio/5643-rrr.html,RRR
10.95,24.9986,"14,05 €",-1.405%,https://jugamosotra.com/2-4-jugadores/5642-rookie-heroes.html,Rookie Heroes
4.95,9.9462,"5,00 €",-500%,https://jugamosotra.com/2-8-jugadores-/5641-pares.html,Pares
14.94,34.9448,"20,00 €",-2.000%,https://jugamosotra.com/juegos/5640-santiago.html,Santiago
49.95,99.946,"50,00 €",-5.000%,https://jugamosotra.com/2-6-jugadores/5639-rum-bones.html,Rum & Bones
16.94,34.9448,"18,00 €",-1.800%,https://jugamosotra.com/juegos/5638-bomb-squad.html,Bomb Squad
11.94,24.9381,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5637-snow-time.html,Snow Time
29.94,59.9434,"30,00 €",-3.000%,https://jugamosotra.com/2-4-jugadores/5636-arcadia-quest-mas-alla-de-la-tumba.html,Arcadia Quest: Más Allá de la Tumba
31.94,64.9407,"33,00 €",-3.300%,https://jugamosotra.com/2-4-jugadores/5635-arcadia-quest-jinetes.html,Arcadia Quest Jinetes
29.94,59.9434,"30,00 €",-3.000%,https://jugamosotra.com/2-4-jugadores/5634-arcadia-quest-mascotas.html,Arcadia Quest Mascotas
34.95,74.9958,"40,05 €",-4.005%,https://jugamosotra.com/1-4-jugadores/5633-colonos-de-marte.html,Colonos de Marte
46.95,99.946,"53,00 €",-5.300%,https://jugamosotra.com/juegos/5632-journey-la-ira-de-los-demonios.html,Journey: La ira de los demonios
19.94,39.9421,"20,00 €",-2.000%,https://jugamosotra.com/2-4-jugadores/5631-the-river.html,The River
14.95,29.9475,"15,00 €",-1.500%,https://jugamosotra.com/juegos/5630-kero.html,Kero
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5629-magic-maze-maxima-seguridad.html,Magic Maze: Máxima Seguridad
7.19,11.9911,"4,80 €",-480%,https://jugamosotra.com/juegos/5628-magic-maze-roles-ocultos.html,Magic Maze: Roles Ocultos
21.95,29.9475,"8,00 €",-800%,https://jugamosotra.com/juegos/4861-dual-powers-revolucion-1917.html,Dual Powers: Revolución 1917
38.94,64.9891,"26,05 €",-2.605%,https://jugamosotra.com/2-5-jugadores/1127-belfort-edicion-limitada.html,Belfort: Edición Limitada
36.94,62.9442,"26,00 €",-2.600%,https://jugamosotra.com/2-4-jugadores/3073-yokohama.html,Yokohama
29.95,49.9972,"20,05 €",-2.005%,https://jugamosotra.com/2-4-jugadores/3369-gold-west-edicion-limitada.html,Gold West Edición Limitada
24.95,49.9488,"25,00 €",-2.500%,https://jugamosotra.com/2-4-jugadores/5585-genios-victorianos.html,Genios Victorianos
24.95,41.9991,"17,05 €",-1.705%,https://jugamosotra.com/juegos/5584-el-oraculo-de-delfos.html,El Oráculo de Delfos
27.94,39.942099,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5583-la-guerra-de-los-mundos-nueva-oleada.html,La Guerra de los Mundos: Nueva Oleada
38.95,54.9461,"16,00 €",-1.600%,https://jugamosotra.com/1-5-jugadores/4262-manhattan-project-energy-empire.html,MANHATTAN PROJECT: ENERGY EMPIRE
36.95,52.9496,"16,00 €",-1.600%,https://jugamosotra.com/2-4-jugadores/4221-los-pioneros.html,Los Pioneros
31.95,44.9999,"13,05 €",-1.305%,https://jugamosotra.com/juegos/4622-abyss-castellano.html,Abyss (Castellano)
27.95,39.9542,"12,00 €",-1.200%,https://jugamosotra.com/juegos-para-grupos-de-jugadores/3765-asesinato-en-hong-kong.html,Asesinato en Hong Kong
17.95,29.9959,"12,05 €",-1.205%,https://jugamosotra.com/juegos/5563-cats.html,Cats
15.94,27.9389,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5562-orbital.html,Orbital
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/juegos/5561-senators.html,Senators
9.95,15.9478,"6,00 €",-600%,https://jugamosotra.com/juegos/5560-lusitania.html,Lusitania
8.95,12.947,"4,00 €",-400%,https://jugamosotra.com/juegos/5559-a-todo-tren.html,A todo Tren
11.94,23.9943,"12,05 €",-1.205%,https://jugamosotra.com/2-4-jugadores/1567-ylandyss.html,Ylandyss
11.95,20.0013,"8,05 €",-805%,https://jugamosotra.com/2-5-jugadores/5558-1920-wall-street-extras.html,1920 Wall Street
11.95,18.0048,"6,05 €",-605%,https://jugamosotra.com/2-jugadores/5557-1911-amundsen-vs-scott-segunda-edicion.html,1911 Amundsen vs Scott
9.94,19.9408,"10,00 €",-1.000%,https://jugamosotra.com/juegos/5553-aton.html,Aton
19.94,44.9394,"25,00 €",-2.500%,https://jugamosotra.com/juegos/5552-eketorp.html,Eketorp
19.94,39.942099,"20,00 €",-2.000%,https://jugamosotra.com/juegos/5551-aqua-romana.html,Aqua Romana
17.94,34.9448,"17,00 €",-1.700%,https://jugamosotra.com/juegos/5550-alhambra-new-york.html,Alhambra New York
14.94,39.942099,"25,00 €",-2.500%,https://jugamosotra.com/juegos/5549-der-palast-von-alhambra-sonderedition-bonn.html,Der Palast von Alhambra - Sonderedition Bonn
14.95,38.949899,"24,00 €",-2.400%,https://jugamosotra.com/juegos/5548-dreams.html,Dreams
6.95,12.947,"6,00 €",-600%,https://jugamosotra.com/juegos/5547-don.html,Don
9.94,39.942099,"30,00 €",-3.000%,https://jugamosotra.com/juegos/5546-maharani.html,Maharani
9.94,22.9416,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5544-tales-games-baba-yaga.html,Tales & Games: Baba Yaga
19.94,45.9437,"26,00 €",-2.600%,https://jugamosotra.com/juegos/5543-onward-to-venus.html,Onward to Venus
9.95,29.9959,"20,05 €",-2.005%,https://jugamosotra.com/1-4-jugadores/5541-colonos-del-imperio-atlantes.html,Colonos del Imperio Atlantes
6.94,14.9435,"8,00 €",-800%,https://jugamosotra.com/1-4-jugadores/488-colonos-del-imperio-por-que-tanto-odio.html,Colonos del Imperio ¿Por qué tanto odio?
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/2-jugadores/5539-blue-moon-legends.html,Blue Moon Legends
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/2-5-jugadores/5527-altiplano.html,Altiplano
4.94,19.9408,"15,00 €",-1.500%,https://jugamosotra.com/juegos/5526-la-cima-yeti.html,Yeti + promo
0,0,,,https://jugamosotra.com/juegos/5524-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 4
9.95,24.9986,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5523-mafia-de-cuba.html,MAFIA DE CUBA
34.95,77.9482,"43,00 €",-4.300%,https://jugamosotra.com/2-4-jugadores/5522-burano.html,Burano
0,0,,,https://jugamosotra.com/juegos/5521-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 3
24.94,39.990499,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5520-barony.html,Barony
12.95,49.9488,"37,00 €",-3.700%,https://jugamosotra.com/2-4-jugadores/5519-coaster-park.html,Coaster Park
12.95,29.9475,"17,00 €",-1.700%,https://jugamosotra.com/juegos/5518-reconquista.html,Reconquista
99.99,279.7883,"179,80 €",-17.980%,https://jugamosotra.com/2-4-jugadores/5517-4-x-cry-havoc-castellano.html,4 x Cry Havoc (Castellano)
0,0,,,https://jugamosotra.com/juegos/5516-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 2
14.95,29.9475,"15,00 €",-1.500%,https://jugamosotra.com/3-8-jugadores/5515-noviembre-rojo-edicion-revisada.html,Noviembre Rojo Edición Revisada
7.94,19.9408,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5514-illusio.html,Illusio
7.94,19.9408,"12,00 €",-1.200%,https://jugamosotra.com/juegos/5513-fairy-tale.html,Fairy Tale
24.94,64.9407,"40,00 €",-4.000%,https://jugamosotra.com/juegos/5512-moto-grand-prix.html,Moto Grand Prix
24.94,59.9434,"35,00 €",-3.500%,https://jugamosotra.com/juegos/5511-twilight-imperium-rex.html,Twilight Imperium Rex
14.94,39.942099,"25,00 €",-2.500%,https://jugamosotra.com/1-4-jugadores/5510-colonos-del-imperio.html,Colonos del Imperio
24.94,69.938,"45,00 €",-4.500%,https://jugamosotra.com/juegos/5509-the-world-of-smog-al-servicio-de-su-majestad.html,THE WORLD OF SMOG: AL SERVICIO DE SU MAJESTAD
0,0,,,https://jugamosotra.com/juegos/4535-ofertas-bajo-demanda.html,OFERTAS BAJO DEMANDA 1
19.95,24.9986,"5,05 €",-505%,https://jugamosotra.com/2-10-jugadores/5501-flick-em-up-dead-of-winter.html,Flick'em Up: Dead of Winter
29.94,69.938,"40,00 €",-4.000%,https://jugamosotra.com/2-4-jugadores/5500-cry-havoc-castellano.html,Cry Havoc (Castellano)
14.95,29.9959,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5498-heroes-a-medida.html,Héroes a medida
41.95,49.9972,"8,05 €",-805%,https://jugamosotra.com/2-5-jugadores/4671-istanbul-big-box-castellano.html,Istanbul Big Box (Castellano)
19.95,35.9975,"16,05 €",-1.605%,https://jugamosotra.com/2-5-jugadores/3552-colt-express-bandits-pack.html,Colt Express BANDITS Pack
34.94,59.9434,"25,00 €",-2.500%,https://jugamosotra.com/2-5-jugadores/277-dead-of-winter.html,Dead of Winter
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/juegos/5456-pandemic-el-reino-de-cthulhu.html,Pandemic: El Reino de Cthulhu
8.94,14.9919,"6,05 €",-605%,https://jugamosotra.com/juegos/5455-zombies-vs-cheerleaders.html,Zombies vs Cheerleaders
22.94,39.942099,"17,00 €",-1.700%,https://jugamosotra.com/juegos/5454-raxxon.html,Raxxon
79.79,109.8438,"30,05 €",-3.005%,https://jugamosotra.com/2-7-jugadores/5453-pack-7-wonders-edicion-antigua.html,Pack 7 Wonders Edición Antigua
34.94,59.9434,"25,00 €",-2.500%,https://jugamosotra.com/juegos/5088-dead-of-winter-la-larga-noche.html,Dead of Winter: La larga Noche
14.94,34.9932,"20,05 €",-2.005%,https://jugamosotra.com/juegos/5407-la-cueva-del-troll.html,La Cueva del Troll
22.95,39.9542,"17,00 €",-1.700%,https://jugamosotra.com/juegos-para-grupos-de-jugadores/5404-el-ultimo-banquete.html,El Último Banquete
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5402-zombies-el-juego-de-cartas.html,Zombies El Juego de Cartas
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5401-el-mercado-de-los-ladrones.html,El Mercado de los Ladrones
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5400-anima-mas-alla-del-bien-y-del-mal.html,Anima: Más Allá del Bien y del Mal
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5399-anima-la-sombra-de-omega.html,Anima: La Sombra de Omega
9.95,24.9986,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5398-killer-bunnies.html,Killer Bunnies
12.95,24.9986,"12,05 €",-1.205%,https://jugamosotra.com/juegos/5397-cthulhu-gloom.html,CTHULHU GLOOM
12.95,24.9986,"12,05 €",-1.205%,https://jugamosotra.com/juegos/5396-munchkin-gloom.html,Munchkin Gloom
4.94,9.9946,"5,05 €",-505%,https://jugamosotra.com/juegos/5395-munchkin-quest-3-portal-kombat.html,Munchkin Quest 3: Portal Kombat
14.94,34.9932,"20,05 €",-2.005%,https://jugamosotra.com/juegos/5394-munchkin-quest-2-buscando-problemas.html,Munchkin Quest 2: Buscando Problemas
19.94,59.9918,"40,05 €",-4.005%,https://jugamosotra.com/juegos/5393-munchkin-quest.html,Munchkin Quest
74.94,124.993,"50,05 €",-5.005%,https://jugamosotra.com/1-4-jugadores/5391-venganza-exp-del-clan-rosario.html,Venganza + Exp. del Clan Rosario
29.95,49.9488,"20,00 €",-2.000%,https://jugamosotra.com/1-4-jugadores/5389-51st-state-set-completo.html,51st State: Set Completo
22.94,39.990499,"17,05 €",-1.705%,https://jugamosotra.com/2-5-jugadores/2779-attack-on-titan-la-ultima-batalla.html,Attack on Titan: La última batalla
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/2-4-jugadores/598-la-posada-sangrienta.html,La Posada Sangrienta
169.95,299.9953,"130,05 €",-13.005%,https://jugamosotra.com/juegos/5383-batallas-de-poniente-6-expansiones.html,Batallas de Poniente + 6 Expansiones
44.94,79.9931,"35,05 €",-3.505%,https://jugamosotra.com/juegos/5382-batallas-de-poniente.html,Batallas de Poniente
34.94,59.9434,"25,00 €",-2.500%,https://jugamosotra.com/juegos/4874-relic.html,Relic
49.94,89.9393,"40,00 €",-4.000%,https://jugamosotra.com/juegos/5375-rivet-wars.html,Rivet Wars
34.94,59.9434,"25,00 €",-2.500%,https://jugamosotra.com/juegos/5374-xenoshyft-onslaught.html,Xenoshyft Onslaught
33.96,59.9555,"26,00 €",-2.600%,https://jugamosotra.com/juegos/5373-rail-raiders-infinite.html,Rail Raiders Infinite
19.94,39.942099,"20,00 €",-2.000%,https://jugamosotra.com/juegos/5372-heroes.html,Héroes
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/juegos/5371-perdidos-en-rlyeh.html,Perdidos en R’lyeh
7.95,12.947,"5,00 €",-500%,https://jugamosotra.com/2-jugadores/4275-las-mareas-del-tiempo.html,Las Mareas del Tiempo
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5369-dark-tales.html,Dark Tales
5.45,9.9462,"4,50 €",-450%,https://jugamosotra.com/2-10-jugadores/2304-quiz-chef.html,Quiz Chef
16.95,29.9475,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5360-zombies-junior.html,Zombies!!! Junior
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5358-tesoros-inesperados.html,Tesoros Inesperados
7.95,12.947,"5,00 €",-500%,https://jugamosotra.com/juegos/5357-plouf-party.html,Plouf Party
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5356-carta-impera-victoria.html,Carta Impera Victoria
6.94,11.9427,"5,00 €",-500%,https://jugamosotra.com/juegos/5355-story-cubes-hora-de-aventuras.html,STORY CUBES: HORA DE AVENTURAS
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/juegos/5354-mi-postre-favorito.html,¡Mi Postre Favorito!
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/juegos/5353-adivina.html,¡Adivina!
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/3-8-jugadores/5352-fuji-flush.html,Fuji Flush
7.94,14.9919,"7,05 €",-705%,https://jugamosotra.com/juegos/5351-stoplight.html,Stoplight
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/2-6-jugadores/5350-contrast.html,Contrast
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/2-6-jugadores/5349-alta-tension-el-juego-de-cartas.html,Alta Tensión: El Juego de Cartas
16.95,29.9475,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5347-unearth.html,Unearth
33.94,39.942099,"6,00 €",-600%,https://jugamosotra.com/2-7-jugadores/57-7-wonders.html,7 Wonders
34.94,59.9918,"25,05 €",-2.505%,https://jugamosotra.com/juegos/5255-la-furia-de-dracula.html,La Furia de Drácula
25.95,44.9999,"19,05 €",-1.905%,https://jugamosotra.com/juegos/5254-futuropia.html,Futuropia
8.94,14.9919,"6,05 €",-605%,https://jugamosotra.com/juegos/5250-a-lo-loco.html,A lo Loco
7.94,14.9919,"7,05 €",-705%,https://jugamosotra.com/juegos/5249-millions-of-dollars.html,Millions of Dollars
8.94,14.9919,"6,05 €",-605%,https://jugamosotra.com/juegos/5248-las-mareas-de-la-locura.html,Las Mareas de la Locura
13.95,24.9502,"11,00 €",-1.100%,https://jugamosotra.com/2-5-jugadores/5246-nomadas.html,Nómadas
13.95,24.9502,"11,00 €",-1.100%,https://jugamosotra.com/3-6-jugadores/2709-oh-capitan.html,¡Oh Capitán!
19.94,34.9448,"15,00 €",-1.500%,https://jugamosotra.com/juegos/4572-eminent-domain-castellano.html,Eminent Domain (Castellano)
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/juegos/5245-kharnage-tricks-and-mercenaries.html,Kharnage: Tricks and Mercenaries
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5244-kharnage-the-dark-rampage.html,Kharnage: The Dark Rampage
14.94,24.9381,"10,00 €",-1.000%,https://jugamosotra.com/juegos/5243-kharnage.html,Kharnage
9.95,15.9962,"6,05 €",-605%,https://jugamosotra.com/juegos/5242-gang-of-four.html,Gang of Four
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/juegos/5241-blank.html,Blank
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5240-jetpack-joyride.html,Jetpack Joyride
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/juegos/5238-small-world-river-world.html,Small World: River World
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/4312-carapato.html,Carapato
33.94,59.9434,"26,00 €",-2.600%,https://jugamosotra.com/1-4-jugadores/3613-discover-lands-unknown.html,Discover: Lands Unknown
16.95,29.999999,"13,05 €",-1.305%,https://jugamosotra.com/juegos/4754-7-wonders-armada.html,7 Wonders: Armada
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/2-7-jugadores/5230-wonders-leaders.html,7 Wonders: Leaders
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5219-enigmas-nuestro-planeta.html,ENIGMAS NUESTRO PLANETA
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5218-enigmas-cuerpo-humano.html,Enigmas Cuerpo Humano
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5217-enigmas-misterios-de-la-ciencia.html,ENIGMAS MISTERIOS DE LA CIENCIA
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5216-enigmas-oficios.html,Enigmas Oficios
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5215-enigmas-mundo-animal.html,Enigmas Mundo Animal
5.95,9.9462,"4,00 €",-400%,https://jugamosotra.com/juegos/5214-mis-primeros-enigmas-animales.html,Mis primeros Enigmas Animales
13.95,29.9959,"16,05 €",-1.605%,https://jugamosotra.com/juegos/5212-sospechosos-inhabituales.html,Sospechosos Inhabituales
16.95,29.9475,"13,00 €",-1.300%,https://jugamosotra.com/juegos/5205-tags.html,TAGS
22.94,39.990499,"17,05 €",-1.705%,https://jugamosotra.com/juegos/5204-volt.html,Volt
24.94,34.9448,"10,00 €",-1.000%,https://jugamosotra.com/juegos/5200-el-simbolo-arcano.html,El Simbolo Arcano
16.95,29.9475,"13,00 €",-1.300%,https://jugamosotra.com/juegos/4653-one-key-promos.html,One Key + Promos
8.94,14.9435,"6,00 €",-600%,https://jugamosotra.com/2-5-jugadores/1253-loony-quest-the-lost-city.html,Loony Quest :The Lost City
16.95,29.9475,"13,00 €",-1.300%,https://jugamosotra.com/familiar/288-loony-quest.html,Loony Quest
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/inicio/5196-13-pistas.html,13 Pistas
5.94,9.9946,"4,05 €",-405%,https://jugamosotra.com/juegos/5195-pardillo.html,¡Pardillo!
6.95,10.9989,"4,05 €",-405%,https://jugamosotra.com/juegos/5194-origami.html,Origami
19.95,35.9491,"16,00 €",-1.600%,https://jugamosotra.com/juegos/5192-agricola-family-edition.html,Agricola Family Edition
17.44,34.9448,"17,50 €",-1.750%,https://jugamosotra.com/2-jugadores/5186-revolucion-1828.html,Revolución 1828
24.95,49.9972,"25,05 €",-2.505%,https://jugamosotra.com/juegos/5185-calimala.html,Calimala
19.95,39.9542,"20,00 €",-2.000%,https://jugamosotra.com/1-4-jugadores/3866-covil-los-senores-oscuros.html,Covil: Los Señores Oscuros
24.95,49.9488,"25,00 €",-2.500%,https://jugamosotra.com/2-4-jugadores/5183-manitoba.html,Manitoba
9.95,19.9529,"10,00 €",-1.000%,https://jugamosotra.com/2-4-jugadores/3671-perfect-hotel.html,Perfect Hotel
24.95,49.9488,"25,00 €",-2.500%,https://jugamosotra.com/1-4-jugadores/3669-reykholt.html,Reykholt
19.94,34.9932,"15,05 €",-1.505%,https://jugamosotra.com/juegos/5181-untold.html,Untold
29.95,49.9972,"20,05 €",-2.005%,https://jugamosotra.com/juegos/5180-yggdrasil-chronicles.html,Yggdrasil Chronicles
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/juegos/5177-yum-yum-island.html,Yum Yum Island
14.95,24.9986,"10,05 €",-1.005%,https://jugamosotra.com/juegos/5176-combo-color.html,Combo Color
17.95,29.9959,"12,05 €",-1.205%,https://jugamosotra.com/juegos/5175-picture-show.html,Picture Show
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/inicio/5165-numeros-locos.html,Números Locos
14.94,24.9381,"10,00 €",-1.000%,https://jugamosotra.com/3-6-jugadores/4033-doodle-rush.html,Doodle Rush
22.94,39.942099,"17,00 €",-1.700%,https://jugamosotra.com/2-4-jugadores/3039-riverboat.html,Riverboat
14.94,24.9381,"10,00 €",-1.000%,https://jugamosotra.com/2-5-jugadores/5164-costa-rica-castellano.html,Costa Rica (Castellano)
29.94,39.990499,"10,05 €",-1.005%,https://jugamosotra.com/juegos/5162-god-of-war-el-juego-de-cartas.html,God of War El Juego de Cartas
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5161-monstruojo.html,Monstruojo
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5159-pikto.html,Pikto
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5158-wendigo.html,Wendigo
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5157-storyline-cuentos-de-hadas.html,StoryLine: Cuentos de Hadas
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5156-dream-on.html,Dream On!
11.95,19.9529,"8,00 €",-800%,https://jugamosotra.com/3-5-jugadores/5155-smile.html,Smile
17.95,29.9475,"12,00 €",-1.200%,https://jugamosotra.com/2-4-jugadores/5154-mas-alla-de-baker-street.html,Más Allá de Baker Street
22.95,29.9959,"7,05 €",-705%,https://jugamosotra.com/juegos/5153-condottiere.html,Condottiere
11.94,19.9408,"8,00 €",-800%,https://jugamosotra.com/juegos/5152-mesozooic.html,Mesozooic
11.94,19.9892,"8,05 €",-805%,https://jugamosotra.com/juegos/5151-twins.html,Twins
9.94,14.9435,"5,00 €",-500%,https://jugamosotra.com/juegos/4571-malditas-momias.html,Malditas Momias
17.95,29.9475,"12,00 €",-1.200%,https://jugamosotra.com/juegos/4382-drunken-sailor.html,Drunken Sailor
40.95,65.0012,"24,05 €",-2.405%,https://jugamosotra.com/2-4-jugadores/5141-agra.html,Agra
13.95,26.9951,"13,05 €",-1.305%,https://jugamosotra.com/juegos/5140-north-american-railways.html,NORTH AMERICAN RAILWAYS
