price,normalPrice,discount,discount_percentage,url,name
24.98,49.95,"24,98 €",-50%,https://jugamosuna.es/tienda/3796/cmprar-reykholt-barato.html,Reykholt + Pegatina
14.98,29.95,"14,98 €",-50%,https://jugamosuna.es/tienda/10099/comprar-el-arte-de-juego-de-tronos-vol1-barato.html,El arte de Juego de Tronos: Vol.1
17.48,34.950001,"17,48 €",-50%,https://jugamosuna.es/tienda/4974/comprar-revolucion-1828-barato.html,REVOLUCIÓN 1828
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/10108/comprar-invasion-alienigena-el-fin-del-mundo-barato.html,Invasión alienígena - El Fin del Mundo
14.97,24.95,"9,98 €",-40%,https://jugamosuna.es/tienda/10092/comprar-snow-time-barato.html,Snow Time
63.22,114.95,"51,73 €",-45%,https://jugamosuna.es/tienda/8424/comprar-pack-la-gran-guerra-espanol-expansion-de-los-tanques-ingles-barato.html,Pack La Gran Guerra (Español) + Expansión de los Tanques (Inglés)
24.98,49.95,"24,98 €",-50%,https://jugamosuna.es/tienda/10093/comprar-eclipse-phase-barato.html,Eclipse Phase
12.48,24.95,"12,48 €",-50%,https://jugamosuna.es/tienda/10110/comprar-mafia-de-cuba-barato.html,Mafia de Cuba
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/10094/comprar-pantalla-del-director-de-juego-eclipse-phase-barato.html,Pantalla del Director de Juego - Eclipse Phase
7.48,14.95,"7,48 €",-50%,https://jugamosuna.es/tienda/10111/comprar-contrast-barato.html,Contrast
8.98,17.95,"8,98 €",-50%,https://jugamosuna.es/tienda/3099/comprar-patchwork-expres-barato.html,PATCHWORK EXPRÉS
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/10095/comprar-el-mercado-de-los-ladrones-barato.html,El Mercado de los Ladrones
12.48,24.95,"12,48 €",-50%,https://jugamosuna.es/tienda/10112/comprar-purrrlock-holmes-barato.html,Purrrlock Holmes
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/10096/comprar-munchkin-mazmorra-deluxe-barato.html,Munchkin: Mazmorra Deluxe
26.97,44.95,"17,98 €",-40%,https://jugamosuna.es/tienda/3630/comprar-entre-dos-castillos-del-rey-loco-ludwig-barato.html,Entre Dos Castillos Del Rey Loco Ludwig
17.48,34.950001,"17,48 €",-50%,https://jugamosuna.es/tienda/9360/comprar-munchkin-quest-2-buscando-problemas-barato.html,Munchkin Quest 2: Buscando problemas
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/10097/comprar-munchkin-tablero-terrorifico-barato.html,Munchkin: Tablero Terrorífico
19.98,39.95,"19,98 €",-50%,https://jugamosuna.es/tienda/10098/comprar-el-ultimo-banquete-barato.html,El Último Banquete
24.98,49.95,"24,98 €",-50%,https://jugamosuna.es/tienda/3796/cmprar-reykholt-barato.html,Reykholt + Pegatina
14.98,29.95,"14,98 €",-50%,https://jugamosuna.es/tienda/10099/comprar-el-arte-de-juego-de-tronos-vol1-barato.html,El arte de Juego de Tronos: Vol.1
19.98,39.95,"19,98 €",-50%,https://jugamosuna.es/tienda/2089/comprar-covil-los-senores-oscuros-barato.html,Covil: Los Señores Oscuros
14.98,29.95,"14,98 €",-50%,https://jugamosuna.es/tienda/10100/comprar-el-arte-de-juego-de-tronos-vol2-barato.html,El arte de Juego de Tronos: Vol.2
2.48,4.95,"2,48 €",-50%,https://jugamosuna.es/tienda/10101/comprar-dados-hipster-barato.html,Dados Hipster
36.8,46,"9,20 €",-20%,https://jugamosuna.es/tienda/5265/PLAYMOBIL-9089-racer-deportivo-rc.html,PLAYMOBIL 9089 - Racer Deportivo RC
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/6271/comprar-keyforge-mundos-en-colision-mazo-de-arconte-barato.html,KeyForge - Mundos en Colisión Mazo de Arconte
38.97,64.95,"25,98 €",-40%,https://jugamosuna.es/tienda/2517/comprar-zombis-15-barato.html,Zombis 15
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/5126/comprar-keyforge-la-edad-de-la-ascension-barato.html,KeyForge: La Edad de la Ascensión
4,5,"1,00 €",-20%,https://jugamosuna.es/tienda/6015/comprar-keyforge-gemini-red-deck-box-ml-barato.html,Keyforge Gemini Red Deck Box ML
4,5,"1,00 €",-20%,https://jugamosuna.es/tienda/6016/comprar-keyforge-gemini-blue-deck-box-ml-barato.html,Keyforge Gemini Blue Deck Box ML
31.96,39.95,"7,99 €",-20%,https://jugamosuna.es/tienda/4848/comprar-la-leyenda-de-los-cinco-anillos-caja-de-inicio-barato.html,La Leyenda de los Cinco Anillos Caja de Inicio
119.89,159.85,"39,96 €",-25%,https://jugamosuna.es/tienda/5074/Comprar-trilogia-de-la-mascara-Barato.html,Trilogía de la máscara
35.97,59.950001,"23,98 €",-40%,https://jugamosuna.es/tienda/3222/comprar-trains-ingles-barato.html,Trains (Inglés)
7.48,14.95,"7,48 €",-50%,https://jugamosuna.es/tienda/2034/comprar-star-wars-destiny-legados-expositor-de-sobres-de-ampliacion-36-barato.html,Caja de Inicio: Boba Fett - Star Wars Destiny
7.48,14.95,"7,48 €",-50%,https://jugamosuna.es/tienda/2035/comprar-star-wars-destiny-caja-de-inicio-luke-skywalker-barato.html,Caja de Inicio: Luke Skywalker - Star Wars Destiny
8.97,14.95,"5,98 €",-40%,https://jugamosuna.es/tienda/3423/comprar-juego-de-tronos-el-juego-de-cartas-2-edicion-musica-de-dragones-barato.html,Juego de Tronos: El juego de cartas 2ª Edición - Música de dragones
5.6,7,"1,40 €",-20%,https://jugamosuna.es/tienda/8006/playmobil-70480-jugador-de-futbol-francia-1.html,PLAYMOBIL-70480 Jugador de Fútbol - Francia 1
5.6,7,"1,40 €",-20%,https://jugamosuna.es/tienda/8008/playmobil-70482-jugador-de-futbol-espana.html,PLAYMOBIL-70482 Jugador de Fútbol - España
19.98,39.95,"19,98 €",-50%,https://jugamosuna.es/tienda/2569/comprar-thunderstone-barato.html,Thunderstone
11.23,24.95,"13,72 €",-55%,https://jugamosuna.es/tienda/4983/comprar-doodle-rush-barato.html,DOODLE RUSH
11.96,14.95,"2,99 €",-20%,https://jugamosuna.es/tienda/7164/comprar-herbalism-barato.html,Herbalism
41.97,59.950001,"17,99 €",-30%,https://jugamosuna.es/tienda/795/comprar-toxic-city-mall-barato.html,Toxic City Mall (Expansión para el Zombicide)
14.98,29.95,"14,98 €",-50%,https://jugamosuna.es/tienda/2570/comprar-thunderstone-la-ira-de-los-elementos-barato.html,Thunderstone - La Ira de los Elementos
17.48,34.950001,"17,48 €",-50%,https://jugamosuna.es/tienda/2573/comprar-thunderstone-el-asedio-del-bosque-espinado-barato.html,Thunderstone - El Asedio del Bosque Espinado
4.87,6.95,"2,09 €",-30%,https://jugamosuna.es/tienda/4574/at-at-llavero-goma-star-wars-rogue-one.html,AT-AT LLAVERO GOMA STAR WARS ROGUE ONE
6.97,9.949999,"2,99 €",-30%,https://jugamosuna.es/tienda/4644/rebeldes-coro-taza-navidad-ceramica-star-wars.html,REBELDES CORO TAZA NAVIDAD CERAMICA STAR WARS
17.47,24.95,"7,49 €",-30%,https://jugamosuna.es/tienda/9760/comprar-munchkin-zombis-barato.html,Munchkin Zombis
22.46,29.95,"7,49 €",-25%,https://jugamosuna.es/tienda/5428/comprar-expansion-dentro-del-laberinto-fireys-barato.html,Expansión Dentro del Laberinto: Fireys
17.97,29.95,"11,98 €",-40%,https://jugamosuna.es/tienda/1834/comprar-star-wars-x-wing-ases-imperiales-barato.html,Ases Imperiales - Star Wars X-Wing
23.97,39.95,"15,98 €",-40%,https://jugamosuna.es/tienda/1182/comprar-star-wars-x-wing-diente-de-perro-barato.html,Diente de Perro - Star Wars X-Wing
8.98,19.95,"10,97 €",-55%,https://jugamosuna.es/tienda/2183/comprar-saqueo-en-la-mazmorra-barato.html,Saqueo en la Mazmorra
17.48,34.950001,"17,48 €",-50%,https://jugamosuna.es/tienda/599/la-cueva-del-troll.html,La cueva del troll
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/9148/comprar-illusio-barato.html,Illusio
23.97,39.95,"15,98 €",-40%,https://jugamosuna.es/tienda/665/comprar-imperial-assault-sombras-gemelas-barato.html,Star Wars: Imperial Assault - Sombras gemelas
17.47,24.95,"7,49 €",-30%,https://jugamosuna.es/tienda/4637/bb-8-droides-set-3-tazas-apilables-ceramica-star-wars-ep7.html,BB-8 - DROIDES SET 3 TAZAS APILABLES CERAMICA STAR WARS EP7
7.48,14.95,"7,48 €",-50%,https://jugamosuna.es/tienda/1059/comprar-star-wars-destiny-caja-de-inicio-kylo-ren-barato.html,Star Wars Destiny - Caja de inicio: Kylo Ren
7.48,14.95,"7,48 €",-50%,https://jugamosuna.es/tienda/1058/comprar-star-wars-destiny-caja-de-inicio-rey-barato.html,Star Wars Destiny - Caja de inicio Rey
8,10,"2,00 €",-20%,https://jugamosuna.es/tienda/7439/playmobil-6933-entrenadora-de-caballos.html,PLAYMOBIL-6933 Entrenadora de Caballos
16.47,29.95,"13,48 €",-45%,https://jugamosuna.es/tienda/3050/comprar-between-two-cities-barato.html,Between two cities
31.46,34.950001,"3,50 €",-10%,https://jugamosuna.es/tienda/2176/comprar-the-world-s-fair-1893-barato.html,The World's Fair 1893 (Inglés)
11.97,19.95,"7,98 €",-40%,https://jugamosuna.es/tienda/762/comprar-jinete-de-bantha-barato.html,Star Wars: Imperial Assault - Jinete de bantha
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/1203/star-wars-imperial-assault-greedo.html,Greedo - Star Wars Imperial Assault
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/1522/comprar-star-wars-imperial-assault-luke-skywalker-caballero-jed-barato.html,"Luke Skywalker, Caballero Jedi - Star Wars Imperial Assault"
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/1473/comprar-star-wars-imperial-assault-jawa-carronero-barato.html,Jawa Carroñero - Star Wars Imperial Assault
5.97,9.949999,"3,98 €",-40%,https://jugamosuna.es/tienda/666/comprar-imperial-assault-boba-fett-pack-de-villano-barato.html,Star Wars: Imperial Assault - Boba Fett Pack de Villano
7.77,12.95,"5,18 €",-40%,https://jugamosuna.es/tienda/667/comprar-imperial-assault-r2d2-y-c3po-pack-aliado.html,Star Wars: Imperial Assault - R2D2 y C3PO Pack de Aliado
67.16,83.95,"16,79 €",-20%,https://jugamosuna.es/tienda/7616/comprar-blitz-a-world-in-conflict-ingles-barato.html,Blitz: A World in Conflict (Inglés)
35.97,59.950001,"23,98 €",-40%,https://jugamosuna.es/tienda/2159/comprar-arcadia-quest-mascotas-barato.html,Mascotas - Arcadia Quest
14.98,29.95,"14,98 €",-50%,https://jugamosuna.es/tienda/617/comprar-colonos-del-imperio-atlantes-barato.html,Colonos del Imperio: Atlantes + Mini expansión promocional
20.97,34.950001,"13,98 €",-40%,https://jugamosuna.es/tienda/2402/comprar-gateway-uprising-barato.html,Gateway Uprising
11.96,14.95,"2,99 €",-20%,https://jugamosuna.es/tienda/2989/comprar-ruiz-barato.html,¡Ruiz!
31.99,39.99,"8,00 €",-20%,https://jugamosuna.es/tienda/7101/comprar-dungeons-dragons-la-guia-del-aventurero-de-la-costa-de-la-espada-barato.html,Dungeons & Dragons: La Guía del Aventurero de la Costa de la Espada
4.98,9.949999,"4,98 €",-50%,https://jugamosuna.es/tienda/4419/comprar-quiz-chef-barato.html,Quiz Chef
44.98,89.95,"44,98 €",-50%,https://jugamosuna.es/tienda/3311/comprar-rivet-wars-barato.html,Rivet Wars
14.97,24.95,"9,98 €",-40%,https://jugamosuna.es/tienda/1713/comprar-runewars-el-juego-de-miniaturas-grupo-de-mando-de-infanteria-de-elfos-latari-barato.html,Grupo de Mando de Infantería de Elfos Latari - Runewars: El Juego de Miniaturas
15.96,19.95,"3,99 €",-20%,https://jugamosuna.es/tienda/6273/comprar-la-leyenda-de-los-cinco-anillos-el-juego-de-cartas-defensores-de-rokugan-barato.html,La Leyenda de los Cinco Anillos: el juego de cartas - Defensores de Rokugan
36.86,40.95,"4,10 €",-10%,https://jugamosuna.es/tienda/1858/comprar-outlive-barato.html,Outlive
9.98,19.95,"9,98 €",-50%,https://jugamosuna.es/tienda/2260/comprar-scarab-lords-barato.html,Scarab Lords
29.97,49.95,"19,98 €",-40%,https://jugamosuna.es/tienda/559/comprar-blue-moon-legends-barato.html,Blue Moon Legends
